IdCaso,Id,DIAH,MESH,ANNOH,COD_DANE_MUN,DEPTO_CASO,MUNINICIO_CASO,Sexo,Etnia,OcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,Grupo,DESCRIPCION_GRUPO,SituacionActualVictima,AfectacionHeridos,CircunstanciaMuerteVictima,ActividadDesarrolladaMomentoAfectacion,Estado
298220,339617,20,4,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298224,339621,15,4,2006,17446,Caldas,Marulanda,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298226,339623,9,4,2006,13244,Bolívar,El carmen de bolívar,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298227,339624,2,4,2006,13160,Bolívar,Cantagallo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298231,339628,5,4,2006,5649,Antioquia,San carlos,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298232,339629,21,4,2006,5649,Antioquia,San carlos,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298233,339630,5,4,2006,5649,Antioquia,San carlos,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298234,339631,5,4,2006,5649,Antioquia,San carlos,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298236,339633,2,4,2006,5134,Antioquia,Campamento,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
298238,339635,3,4,2006,5040,Antioquia,Anorí,H,,Campesino,Civil,,,,Herida,Trauma,,Sin información,Publicado
298239,339636,24,4,2006,5040,Antioquia,Anorí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298244,339641,14,3,2006,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298245,339642,14,3,2006,81794,Arauca,Tame,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298248,339645,28,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298249,339646,9,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298250,339647,26,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298251,339648,21,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298252,339649,24,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298253,339650,26,3,2006,52540,Nariño,Policarpa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298255,339652,2,3,2006,52356,Nariño,Ipiales,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298257,339654,8,3,2006,52356,Nariño,Ipiales,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298258,339655,5,3,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298259,339656,1,3,2006,50590,Meta,Puerto rico,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298260,339657,1,3,2006,50590,Meta,Puerto rico,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298261,339658,1,3,2006,50590,Meta,Puerto rico,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298262,339659,28,3,2006,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298263,339660,28,3,2006,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298264,339661,10,3,2006,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298265,339662,10,3,2006,50350,Meta,La macarena,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298268,339665,5,3,2006,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298269,339666,3,3,2006,27001,Chocó,Quibdó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298270,339667,1,3,2006,27001,Chocó,Quibdó,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298273,339670,10,3,2006,19701,Cauca,Santa rosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298274,339671,10,3,2006,19701,Cauca,Santa rosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298275,339672,12,3,2006,19256,Cauca,El tambo,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298277,339674,14,3,2006,19050,Cauca,Argelia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298278,339675,6,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298279,339676,6,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298280,339677,22,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298281,339678,22,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298282,339679,10,3,2006,18753,Caquetá,San vicente del caguán,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298283,339680,6,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298287,339684,6,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298290,339687,6,3,2006,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298294,339691,30,3,2006,5667,Antioquia,San rafael,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298295,339692,18,3,2006,5660,Antioquia,San luis,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298296,339693,19,3,2006,5660,Antioquia,San luis,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298298,339695,6,3,2006,5652,Antioquia,San francisco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298304,339701,24,3,2006,5579,Antioquia,Puerto berrío,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298305,339702,24,3,2006,5579,Antioquia,Puerto berrío,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298307,339704,9,2,2006,86320,Putumayo,Orito,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298312,339709,7,2,2006,66456,Risaralda,Mistrató,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298314,339711,6,2,2006,54800,Norte de santander,Teorama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298315,339712,6,2,2006,54800,Norte de santander,Teorama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298319,339716,23,2,2006,54344,Norte de santander,Hacarí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298321,339718,14,2,2006,54344,Norte de santander,Hacarí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298322,339719,9,2,2006,54344,Norte de santander,Hacarí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298323,339720,1,2,2006,52678,Nariño,Samaniego,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298326,339723,4,2,2006,52678,Nariño,Samaniego,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298327,339724,26,2,2006,52678,Nariño,Samaniego,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298328,339725,19,2,2006,52418,Nariño,Los andes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298329,339726,9,2,2006,52418,Nariño,Los andes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298330,339727,24,2,2006,52418,Nariño,Los andes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298332,339729,9,2,2006,52418,Nariño,Los andes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
446946,339730,30,9,2006,52418,Nariño,Los andes,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298334,339731,22,2,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298335,339732,12,2,2006,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298336,339733,20,2,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298338,339735,27,2,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298340,339737,25,2,2006,50711,Meta,Vistahermosa,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298342,339739,10,2,2006,50683,Meta,San juan de arama,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298344,339741,6,2,2006,50683,Meta,San juan de arama,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298345,339742,8,2,2006,50683,Meta,San juan de arama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298346,339743,8,2,2006,50683,Meta,San juan de arama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298347,339744,8,2,2006,50683,Meta,San juan de arama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298348,339745,8,2,2006,50683,Meta,San juan de arama,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298349,339746,10,2,2006,50683,Meta,San juan de arama,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298350,339747,28,2,2006,50270,Meta,El dorado,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298352,339749,4,2,2006,25148,Cundinamarca,Caparrapí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298354,339751,4,2,2006,25148,Cundinamarca,Caparrapí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298355,339752,4,2,2006,25148,Cundinamarca,Caparrapí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298359,339756,17,2,2006,18592,Caquetá,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298360,339757,20,2,2006,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298361,339758,20,2,2006,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298362,339759,20,2,2006,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298363,339760,20,2,2006,18001,Caquetá,Florencia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298364,339761,3,2,2006,17662,Caldas,Samaná,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298366,339763,15,2,2006,17662,Caldas,Samaná,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298378,339775,5,1,2006,73168,Tolima,Chaparral,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298379,339776,21,1,2006,66456,Risaralda,Mistrató,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298381,339778,28,1,2006,52678,Nariño,Samaniego,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298384,339781,20,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Muerta,,Murió en el lugar de los hechos,Sin información,Publicado
298385,339782,4,1,2006,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298386,339783,15,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298387,339784,12,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298389,339786,4,1,2006,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298390,339787,4,1,2006,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298391,339788,20,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298392,339789,13,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298395,339792,4,1,2006,50711,Meta,Vistahermosa,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298398,339795,30,1,2006,50686,Meta,San juanito,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298399,339796,30,1,2006,50686,Meta,San juanito,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298402,339799,1,1,2006,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298403,339800,24,1,2006,15518,Boyacá,Pajarito,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298406,339803,18,1,2006,13244,Bolívar,El carmen de bolívar,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298407,339804,12,1,2006,5756,Antioquia,Sonsón,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298411,339808,30,1,2006,5667,Antioquia,San rafael,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298416,339813,9,12,2005,73555,Tolima,Planadas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298417,339814,1,12,2005,73555,Tolima,Planadas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298419,339816,15,12,2005,54109,Norte de santander,Bucarasica,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298420,339817,15,12,2005,54109,Norte de santander,Bucarasica,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298421,339818,15,12,2005,54109,Norte de santander,Bucarasica,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298422,339819,15,12,2005,54109,Norte de santander,Bucarasica,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298423,339820,15,12,2005,54109,Norte de santander,Bucarasica,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
298424,339821,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298425,339822,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298426,339823,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298427,339824,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298429,339826,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298430,339827,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
298431,339828,13,12,2005,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
